total_active=	17
total_active=	19
total_active=	18
total_active=	21
total_active=	20
total_active=	21
total_active=	20
total_active=	18
total_active=	17
total_active=	17
total_active=	15
total_active=	15
total_active=	14
total_active=	11
total_active=	11
total_active=	10
total_active=	15
total_active=	15
total_active=	15
total_active=	16
total_active=	15
total_active=	17
total_active=	12
total_active=	9
total_active=	6
total_active=	8
total_active=	12
total_active=	16
total_active=	21
total_active=	24
total_active=	21
total_active=	16
total_active=	15
total_active=	13
total_active=	13
total_active=	14
total_active=	12
total_active=	13
total_active=	13
total_active=	13
total_active=	12
total_active=	12
total_active=	12
total_active=	6
total_active=	6
total_active=	5
total_active=	3
total_active=	5
total_active=	7
total_active=	10
total_active=	8
total_active=	9
total_active=	9
total_active=	8
total_active=	11
total_active=	11
total_active=	10
total_active=	9
total_active=	10
total_active=	9
total_active=	10
total_active=	12
total_active=	13
total_active=	11
total_active=	10
total_active=	9
total_active=	12
total_active=	11
total_active=	9
total_active=	9
total_active=	9
total_active=	14
total_active=	14
total_active=	10
total_active=	9
total_active=	5
total_active=	6
total_active=	6
total_active=	6
total_active=	4
total_active=	6
total_active=	7
total_active=	6
total_active=	7
total_active=	7
total_active=	7
total_active=	7
total_active=	10
total_active=	14
total_active=	11
total_active=	12
total_active=	7
total_active=	6
total_active=	5
total_active=	4
total_active=	6
total_active=	5
total_active=	3
total_active=	3
total_active=	3
total_active=	2
total_active=	3
total_active=	7
total_active=	6
total_active=	5
total_active=	9
total_active=	8
total_active=	7
total_active=	5
total_active=	7
total_active=	10
total_active=	10
total_active=	11
total_active=	9
total_active=	9
total_active=	12
total_active=	13
total_active=	12
